exp_sid,participant_number,n_full,n_leave_one_out,cooks_distance,full_beta_like_c,loo_beta_like_c,delta_beta_like_c,dfbetas_like_c,full_beta_ment_c,loo_beta_ment_c,delta_beta_ment_c,dfbetas_ment_c,full_beta_like_x_ment,loo_beta_like_x_ment,delta_beta_like_x_ment,dfbetas_like_x_ment,crosses_like_c,crosses_ment_c,crosses_like_x_ment,exclude_flag,max_abs_dfbetas,cooks_threshold,cooks_crosses_threshold
179b8c2a95e646eca2510d2513c9d519,75,99,98,0.009518715780471367,0.23888451651824907,0.23907079663379824,0.00018628011554916446,0.0020774297485966473,0.05805440984513733,0.054392356523284925,-0.0036620533218524043,-0.1523034245065406,-0.037882458601102155,-0.03809382361897483,-0.00021136501787267364,-0.009356380613863444,False,False,False,False,0.1523034245065406,0.04040404040404041,False
b09679120fe74756b97eb9314a75dec4,76,99,98,0.9739078977754481,0.23888451651824907,0.13899702561491092,-0.09988749090333815,-1.1139634764747837,0.05805440984513733,0.050584237806125365,-0.007470172039011964,-0.3106816540341966,-0.037882458601102155,-0.06891218312233219,-0.031029724521230033,-1.3735759866320558,True,False,True,True,1.3735759866320558,0.04040404040404041,True
e53182617ce146a98d36d15c67820ab1,77,99,98,0.003506113661076285,0.23888451651824907,0.24410496835438858,0.005220451836139506,0.05821942891510539,0.05805440984513733,0.05904658358086207,0.000992173735724744,0.041264133636341495,-0.037882458601102155,-0.03895195084626029,-0.0010694922451581351,-0.04734263318494279,False,False,False,False,0.05821942891510539,0.04040404040404041,False
cc291a6ebaf34cdb8741a0b0fc736589,78,99,98,1.3324350004702992,0.23888451651824907,0.3514989866480451,0.112614470129796,1.2558970649142702,0.05805440984513733,0.014121730405483776,-0.04393267943965355,-1.8271436645883448,-0.037882458601102155,-0.0034750997340343764,0.03440735886706778,1.5230918943834177,True,True,True,True,1.8271436645883448,0.04040404040404041,True
e995e3538f7a4c0aa006b00cdb863b1f,79,99,98,0.004736433441188808,0.23888451651824907,0.24246928868761475,0.0035847721693656742,0.039978031603787,0.05805440984513733,0.059335068840552015,0.0012806589954146852,0.05326212741438173,-0.037882458601102155,-0.03799843060377785,-0.00011597200267569191,-0.005133669745858394,False,False,False,False,0.05326212741438173,0.04040404040404041,False
e4601ef24ef946538fc7489899a2fa2d,80,99,98,0.006266359529473414,0.23888451651824907,0.22768080779590313,-0.01120370872234594,-0.12494579856683789,0.05805440984513733,0.058231540501957384,0.00017713065682005424,0.007366797598987661,-0.037882458601102155,-0.03817300640872004,-0.0002905478076178844,-0.012861522223294822,False,False,False,False,0.12494579856683789,0.04040404040404041,False
f0e003dee178484d90a7f6c8233c95ae,81,99,98,0.00521586585074324,0.23888451651824907,0.24603072542518095,0.007146208906931878,0.0796958222254721,0.05805440984513733,0.0586698880271164,0.0006154781819790733,0.025597506804476488,-0.037882458601102155,-0.0356545318880643,0.002227926713037856,0.09862242350592346,False,False,False,False,0.09862242350592346,0.04040404040404041,False
6cd6c028d70a43c88544ff8fa4d4af0f,82,99,98,0.0005535064707168807,0.23888451651824907,0.24040849448834628,0.0015239779700972067,0.016995679662064014,0.05805440984513733,0.05749173372769042,-0.0005626761174469114,-0.02340148873961781,-0.037882458601102155,-0.03804872545671301,-0.0001662668556108582,-0.007360044723685514,False,False,False,False,0.02340148873961781,0.04040404040404041,False
4b49247f549d494a8fb63f53e2b7503f,83,99,98,0.0005134209030009581,0.23888451651824907,0.23738447399935236,-0.0015000425188967104,-0.016728747154407978,0.05805440984513733,0.05856574436634359,0.0005113345212062609,0.02126621100337562,-0.037882458601102155,-0.03767060149705612,0.00021185710404603153,0.00937816352562006,False,False,False,False,0.02126621100337562,0.04040404040404041,False
036595932d434e31953def9f9d6d6925,84,99,98,1.7222823836822165e-05,0.23888451651824907,0.2389880471890577,0.00010353067080862144,0.0011545928817787948,0.05805440984513733,0.058164768890070336,0.00011035904493300608,0.004589791297759112,-0.037882458601102155,-0.037892195644293254,-9.737043191099248e-06,-0.00043102441012463484,False,False,False,False,0.004589791297759112,0.04040404040404041,False
6ef02b96983e45069d1b474941116646,85,99,98,3.572268048856683e-05,0.23888451651824907,0.2387922528656816,-9.226365256748137e-05,-0.001028941043937048,0.05805440984513733,0.0578513632433405,-0.00020304660179682604,-0.008444632032946377,-0.037882458601102155,-0.03785504585600382,2.741274509833469e-05,0.0012134651201616766,False,False,False,False,0.008444632032946377,0.04040404040404041,False
29f3281611134ec99e6253f3ba8577f6,86,99,98,0.006068299324460207,0.23888451651824907,0.23840626128636458,-0.0004782552318844946,-0.005333589380754994,0.05805440984513733,0.061072241595877486,0.003017831750740156,0.12551049092583896,-0.037882458601102155,-0.037647761895456114,0.00023469670564604111,0.010389191782753058,False,False,False,False,0.12551049092583896,0.04040404040404041,False
b25159abbbbd4325b7db1ca255b54e0f,87,99,98,0.0010772462517044158,0.23888451651824907,0.2395170999083661,0.0006325833901170141,0.007054685086612821,0.05805440984513733,0.05896948424983546,0.000915074404698131,0.03805760136865274,-0.037882458601102155,-0.037873197612667074,9.26098843508083e-06,0.0004099511524248607,False,False,False,False,0.03805760136865274,0.04040404040404041,False
3eb0c114aa4148f1b53368b9104e5494,88,99,98,0.0017306333206127645,0.23888451651824907,0.2376634658356986,-0.001221050682550462,-0.013617379423436526,0.05805440984513733,0.056904986222937465,-0.0011494236221998647,-0.047804097451317015,-0.037882458601102155,-0.03750208470005396,0.0003803739010481977,0.01683780518463498,False,False,False,False,0.047804097451317015,0.04040404040404041,False
3bcabb5c49e047648a901f992091f96b,89,99,98,0.002729531037401941,0.23888451651824907,0.24218472568045127,0.0033002091622021945,0.036804533161998075,0.05805440984513733,0.05638523943340281,-0.001669170411734519,-0.06942017154014715,-0.037882458601102155,-0.03830957882501251,-0.00042712022391035165,-0.018907099306239974,False,False,False,False,0.06942017154014715,0.04040404040404041,False
6f42e8850a04453d827fbc7e5c24f0cd,90,99,98,0.004306537667625473,0.23888451651824907,0.2331363800164277,-0.005748136501821377,-0.06410426433693264,0.05805440984513733,0.05694979027134582,-0.0011046195737915085,-0.04594071387805497,-0.037882458601102155,-0.036677820682563034,0.0012046379185391212,0.05332505341320923,False,False,False,False,0.06410426433693264,0.04040404040404041,False
56cbbb378c52498b954a8fab34ec0c8b,91,99,98,0.002962074875737949,0.23888451651824907,0.23379284881593124,-0.005091667702317837,-0.05678320481807999,0.05805440984513733,0.05840283167072156,0.0003484218255842275,0.014490733079346795,-0.037882458601102155,-0.038704066735526156,-0.0008216081344240012,-0.036369681693249986,False,False,False,False,0.05678320481807999,0.04040404040404041,False
cac7f82de156438db54cf8562985564c,92,99,98,0.0007381627314833042,0.23888451651824907,0.24051552309574026,0.0016310065774911842,0.01818928216921104,0.05805440984513733,0.057847599421538935,-0.0002068104235983942,-0.008601167970364471,-0.037882458601102155,-0.03804363668813245,-0.00016117808703029757,-0.007134782964787092,False,False,False,False,0.01818928216921104,0.04040404040404041,False
a0f2fb5dabb146c2830289f564f52723,93,99,98,0.08768826991156885,0.23888451651824907,0.264869067505204,0.02598455098695493,0.2897844413779067,0.05805440984513733,0.06302120539731432,0.004966795552176988,0.20656716463040564,-0.037882458601102155,-0.04335932562181065,-0.005476867020708494,-0.24244150206603338,False,False,False,False,0.2897844413779067,0.04040404040404041,True
e312b7d80e494d47aa5f5b624b07fb52,94,99,98,0.0001428302270333242,0.23888451651824907,0.2396364790506676,0.0007519625324185208,0.008386023006647812,0.05805440984513733,0.057699714211019285,-0.0003546956341180449,-0.014751658423796834,-0.037882458601102155,-0.037952997994515104,-7.053939341294946e-05,-0.0031225290716753672,False,False,False,False,0.014751658423796834,0.04040404040404041,False
9fe6b2f6555c47e9ac69dd8a62679aaf,95,99,98,0.0016655682503413953,0.23888451651824907,0.2415165800612902,0.00263206354304113,0.029353251625330874,0.05805440984513733,0.05738314673201448,-0.0006712631131228497,-0.02791758117323554,-0.037882458601102155,-0.03818587216208481,-0.0003034135609826516,-0.013431043549843622,False,False,False,False,0.029353251625330874,0.04040404040404041,False
3e0a216249f6428a879be37b1eb5f75f,95,99,98,0.012266196048921317,0.23888451651824907,0.23167382605841538,-0.007210690459833691,-0.0804149322380412,0.05805440984513733,0.060638649145437526,0.0025842393003001965,0.10747754349491952,-0.037882458601102155,-0.03699914232064746,0.0008833162804546962,0.039101282726618974,False,False,False,False,0.10747754349491952,0.04040404040404041,False
0503638ffc4841e7a0e1111abdca18e9,97,99,98,0.009859852056441501,0.23888451651824907,0.24784070171750783,0.008956185199258754,0.0998810072241475,0.05805440984513733,0.05907301527148028,0.0010186054263429528,0.04236341773813996,-0.037882458601102155,-0.03471377619036216,0.0031686824107399966,0.14026634576397778,False,False,False,False,0.14026634576397778,0.04040404040404041,False
51fdf791ec3446e99d9b0ed31790ea8e,98,99,98,0.18270687475021485,0.23888451651824907,0.17413596020831346,-0.06474855630993562,-0.7220876831668293,0.05805440984513733,0.06837502364399205,0.010320613798854718,0.4292304580043423,-0.037882458601102155,-0.05186990127729156,-0.013987442676189406,-0.6191745389573501,True,False,True,True,0.7220876831668293,0.04040404040404041,True
a7eaeb8e27f545dea3a9aa7dbdca372a,99,99,98,0.011216294304550116,0.23888451651824907,0.22867439949283336,-0.010210117025415716,-0.1138650831449243,0.05805440984513733,0.06217757310356725,0.004123163258429922,0.17148081386777073,-0.037882458601102155,-0.04103914584154695,-0.0031566872404447943,-0.13973536206601492,False,False,False,False,0.17148081386777073,0.04040404040404041,False
2389f9c564314743a5900f16e31d8416,100,99,98,0.005370767357567955,0.23888451651824907,0.2435392891008685,0.004654772582619426,0.05191087093530104,0.05805440984513733,0.055732304926266796,-0.0023221049188705337,-0.09657547286301339,-0.037882458601102155,-0.03851334717731693,-0.0006308885762147734,-0.027927202445390868,False,False,False,False,0.09657547286301339,0.04040404040404041,False
